,InvoiceDate,Quantity
13302,2011-06-08 13:00:00,1594
13303,2011-06-08 14:00:00,1808
13304,2011-06-08 15:00:00,2265
13305,2011-06-08 16:00:00,1698
13306,2011-06-08 17:00:00,412
13307,2011-06-08 18:00:00,0
13308,2011-06-08 19:00:00,0
13309,2011-06-08 20:00:00,0
13310,2011-06-08 21:00:00,0
13311,2011-06-08 22:00:00,0
13312,2011-06-08 23:00:00,0
13313,2011-06-09 00:00:00,0
13314,2011-06-09 01:00:00,0
13315,2011-06-09 02:00:00,0
13316,2011-06-09 03:00:00,0
13317,2011-06-09 04:00:00,0
13318,2011-06-09 05:00:00,0
13319,2011-06-09 06:00:00,0
13320,2011-06-09 07:00:00,67
13321,2011-06-09 08:00:00,160
13322,2011-06-09 09:00:00,1195
13323,2011-06-09 10:00:00,1140
13324,2011-06-09 11:00:00,1216
13325,2011-06-09 12:00:00,1434
13326,2011-06-09 13:00:00,594
13327,2011-06-09 14:00:00,1526
13328,2011-06-09 15:00:00,4336
13329,2011-06-09 16:00:00,351
13330,2011-06-09 17:00:00,3994
13331,2011-06-09 18:00:00,217
13332,2011-06-09 19:00:00,9874
13333,2011-06-09 20:00:00,117
13334,2011-06-09 21:00:00,0
13335,2011-06-09 22:00:00,0
13336,2011-06-09 23:00:00,0
13337,2011-06-10 00:00:00,0
13338,2011-06-10 01:00:00,0
13339,2011-06-10 02:00:00,0
13340,2011-06-10 03:00:00,0
13341,2011-06-10 04:00:00,0
13342,2011-06-10 05:00:00,0
13343,2011-06-10 06:00:00,0
13344,2011-06-10 07:00:00,0
13345,2011-06-10 08:00:00,499
13346,2011-06-10 09:00:00,559
13347,2011-06-10 10:00:00,-881
13348,2011-06-10 11:00:00,1058
13349,2011-06-10 12:00:00,602
13350,2011-06-10 13:00:00,527
13351,2011-06-10 14:00:00,1060
13352,2011-06-10 15:00:00,366
13353,2011-06-10 16:00:00,616
13354,2011-06-10 17:00:00,332
13355,2011-06-10 18:00:00,0
13356,2011-06-10 19:00:00,0
13357,2011-06-10 20:00:00,0
13358,2011-06-10 21:00:00,0
13359,2011-06-10 22:00:00,0
13360,2011-06-10 23:00:00,0
13361,2011-06-11 00:00:00,0
13362,2011-06-11 01:00:00,0
13363,2011-06-11 02:00:00,0
13364,2011-06-11 03:00:00,0
13365,2011-06-11 04:00:00,0
13366,2011-06-11 05:00:00,0
13367,2011-06-11 06:00:00,0
13368,2011-06-11 07:00:00,0
13369,2011-06-11 08:00:00,0
13370,2011-06-11 09:00:00,0
13371,2011-06-11 10:00:00,0
13372,2011-06-11 11:00:00,0
13373,2011-06-11 12:00:00,0
13374,2011-06-11 13:00:00,0
13375,2011-06-11 14:00:00,0
13376,2011-06-11 15:00:00,0
13377,2011-06-11 16:00:00,0
13378,2011-06-11 17:00:00,0
13379,2011-06-11 18:00:00,0
13380,2011-06-11 19:00:00,0
13381,2011-06-11 20:00:00,0
13382,2011-06-11 21:00:00,0
13383,2011-06-11 22:00:00,0
13384,2011-06-11 23:00:00,0
13385,2011-06-12 00:00:00,0
13386,2011-06-12 01:00:00,0
13387,2011-06-12 02:00:00,0
13388,2011-06-12 03:00:00,0
13389,2011-06-12 04:00:00,0
13390,2011-06-12 05:00:00,0
13391,2011-06-12 06:00:00,0
13392,2011-06-12 07:00:00,0
13393,2011-06-12 08:00:00,0
13394,2011-06-12 09:00:00,296
13395,2011-06-12 10:00:00,701
13396,2011-06-12 11:00:00,567
13397,2011-06-12 12:00:00,1799
13398,2011-06-12 13:00:00,3685
13399,2011-06-12 14:00:00,1055
13400,2011-06-12 15:00:00,315
13401,2011-06-12 16:00:00,3
13402,2011-06-12 17:00:00,0
13403,2011-06-12 18:00:00,0
13404,2011-06-12 19:00:00,0
13405,2011-06-12 20:00:00,0
13406,2011-06-12 21:00:00,0
13407,2011-06-12 22:00:00,0
13408,2011-06-12 23:00:00,0
13409,2011-06-13 00:00:00,0
13410,2011-06-13 01:00:00,0
13411,2011-06-13 02:00:00,0
13412,2011-06-13 03:00:00,0
13413,2011-06-13 04:00:00,0
13414,2011-06-13 05:00:00,0
13415,2011-06-13 06:00:00,0
13416,2011-06-13 07:00:00,32
13417,2011-06-13 08:00:00,1519
13418,2011-06-13 09:00:00,744
13419,2011-06-13 10:00:00,287
13420,2011-06-13 11:00:00,-804
13421,2011-06-13 12:00:00,1185
13422,2011-06-13 13:00:00,757
13423,2011-06-13 14:00:00,1112
13424,2011-06-13 15:00:00,609
13425,2011-06-13 16:00:00,518
13426,2011-06-13 17:00:00,189
13427,2011-06-13 18:00:00,0
13428,2011-06-13 19:00:00,0
13429,2011-06-13 20:00:00,0
13430,2011-06-13 21:00:00,0
13431,2011-06-13 22:00:00,0
13432,2011-06-13 23:00:00,0
13433,2011-06-14 00:00:00,0
13434,2011-06-14 01:00:00,0
13435,2011-06-14 02:00:00,0
13436,2011-06-14 03:00:00,0
13437,2011-06-14 04:00:00,0
13438,2011-06-14 05:00:00,0
13439,2011-06-14 06:00:00,0
13440,2011-06-14 07:00:00,0
13441,2011-06-14 08:00:00,132
13442,2011-06-14 09:00:00,427
13443,2011-06-14 10:00:00,0
13444,2011-06-14 11:00:00,5759
13445,2011-06-14 12:00:00,3093
13446,2011-06-14 13:00:00,1218
13447,2011-06-14 14:00:00,790
13448,2011-06-14 15:00:00,539
13449,2011-06-14 16:00:00,395
13450,2011-06-14 17:00:00,1190
13451,2011-06-14 18:00:00,0
13452,2011-06-14 19:00:00,0
13453,2011-06-14 20:00:00,0
13454,2011-06-14 21:00:00,0
13455,2011-06-14 22:00:00,0
13456,2011-06-14 23:00:00,0
13457,2011-06-15 00:00:00,0
13458,2011-06-15 01:00:00,0
13459,2011-06-15 02:00:00,0
13460,2011-06-15 03:00:00,0
13461,2011-06-15 04:00:00,0
13462,2011-06-15 05:00:00,0
13463,2011-06-15 06:00:00,0
13464,2011-06-15 07:00:00,0
13465,2011-06-15 08:00:00,379
13466,2011-06-15 09:00:00,720
13467,2011-06-15 10:00:00,763
13468,2011-06-15 11:00:00,3166
13469,2011-06-15 12:00:00,1230
13470,2011-06-15 13:00:00,2254
13471,2011-06-15 14:00:00,-353
13472,2011-06-15 15:00:00,852
13473,2011-06-15 16:00:00,1363
13474,2011-06-15 17:00:00,0
13475,2011-06-15 18:00:00,0
13476,2011-06-15 19:00:00,0
13477,2011-06-15 20:00:00,0
13478,2011-06-15 21:00:00,0
13479,2011-06-15 22:00:00,0
13480,2011-06-15 23:00:00,0
13481,2011-06-16 00:00:00,0
13482,2011-06-16 01:00:00,0
13483,2011-06-16 02:00:00,0
13484,2011-06-16 03:00:00,0
13485,2011-06-16 04:00:00,0
13486,2011-06-16 05:00:00,0
13487,2011-06-16 06:00:00,0
13488,2011-06-16 07:00:00,0
13489,2011-06-16 08:00:00,320
13490,2011-06-16 09:00:00,2060
13491,2011-06-16 10:00:00,843
13492,2011-06-16 11:00:00,1489
13493,2011-06-16 12:00:00,1207
13494,2011-06-16 13:00:00,637
13495,2011-06-16 14:00:00,1811
13496,2011-06-16 15:00:00,1018
13497,2011-06-16 16:00:00,1063
13498,2011-06-16 17:00:00,2175
13499,2011-06-16 18:00:00,3243
13500,2011-06-16 19:00:00,373
13501,2011-06-16 20:00:00,0
13502,2011-06-16 21:00:00,0
13503,2011-06-16 22:00:00,0
13504,2011-06-16 23:00:00,0
13505,2011-06-17 00:00:00,0
13506,2011-06-17 01:00:00,0
13507,2011-06-17 02:00:00,0
13508,2011-06-17 03:00:00,0
13509,2011-06-17 04:00:00,0
13510,2011-06-17 05:00:00,0
13511,2011-06-17 06:00:00,0
13512,2011-06-17 07:00:00,0
13513,2011-06-17 08:00:00,678
13514,2011-06-17 09:00:00,1769
13515,2011-06-17 10:00:00,811
13516,2011-06-17 11:00:00,821
13517,2011-06-17 12:00:00,2516
13518,2011-06-17 13:00:00,977
13519,2011-06-17 14:00:00,772
13520,2011-06-17 15:00:00,106
13521,2011-06-17 16:00:00,325
13522,2011-06-17 17:00:00,2
13523,2011-06-17 18:00:00,0
13524,2011-06-17 19:00:00,0
13525,2011-06-17 20:00:00,0
13526,2011-06-17 21:00:00,0
13527,2011-06-17 22:00:00,0
13528,2011-06-17 23:00:00,0
13529,2011-06-18 00:00:00,0
13530,2011-06-18 01:00:00,0
13531,2011-06-18 02:00:00,0
13532,2011-06-18 03:00:00,0
13533,2011-06-18 04:00:00,0
13534,2011-06-18 05:00:00,0
13535,2011-06-18 06:00:00,0
13536,2011-06-18 07:00:00,0
13537,2011-06-18 08:00:00,0
13538,2011-06-18 09:00:00,0
13539,2011-06-18 10:00:00,0
13540,2011-06-18 11:00:00,0
13541,2011-06-18 12:00:00,0
13542,2011-06-18 13:00:00,0
13543,2011-06-18 14:00:00,0
13544,2011-06-18 15:00:00,0
13545,2011-06-18 16:00:00,0
13546,2011-06-18 17:00:00,0
13547,2011-06-18 18:00:00,0
13548,2011-06-18 19:00:00,0
13549,2011-06-18 20:00:00,0
13550,2011-06-18 21:00:00,0
13551,2011-06-18 22:00:00,0
13552,2011-06-18 23:00:00,0
13553,2011-06-19 00:00:00,0
13554,2011-06-19 01:00:00,0
13555,2011-06-19 02:00:00,0
13556,2011-06-19 03:00:00,0
13557,2011-06-19 04:00:00,0
13558,2011-06-19 05:00:00,0
13559,2011-06-19 06:00:00,0
13560,2011-06-19 07:00:00,0
13561,2011-06-19 08:00:00,0
13562,2011-06-19 09:00:00,0
13563,2011-06-19 10:00:00,1041
13564,2011-06-19 11:00:00,2460
13565,2011-06-19 12:00:00,2970
13566,2011-06-19 13:00:00,1325
13567,2011-06-19 14:00:00,255
13568,2011-06-19 15:00:00,1164
13569,2011-06-19 16:00:00,290
13570,2011-06-19 17:00:00,0
13571,2011-06-19 18:00:00,0
13572,2011-06-19 19:00:00,0
13573,2011-06-19 20:00:00,0
13574,2011-06-19 21:00:00,0
13575,2011-06-19 22:00:00,0
13576,2011-06-19 23:00:00,0
13577,2011-06-20 00:00:00,0
13578,2011-06-20 01:00:00,0
13579,2011-06-20 02:00:00,0
13580,2011-06-20 03:00:00,0
13581,2011-06-20 04:00:00,0
13582,2011-06-20 05:00:00,0
13583,2011-06-20 06:00:00,0
13584,2011-06-20 07:00:00,0
13585,2011-06-20 08:00:00,673
13586,2011-06-20 09:00:00,785
13587,2011-06-20 10:00:00,1195
13588,2011-06-20 11:00:00,686
13589,2011-06-20 12:00:00,1529
13590,2011-06-20 13:00:00,1177
13591,2011-06-20 14:00:00,2103
13592,2011-06-20 15:00:00,2199
13593,2011-06-20 16:00:00,-35
13594,2011-06-20 17:00:00,189
13595,2011-06-20 18:00:00,0
13596,2011-06-20 19:00:00,0
13597,2011-06-20 20:00:00,0
13598,2011-06-20 21:00:00,0
13599,2011-06-20 22:00:00,0
13600,2011-06-20 23:00:00,0
13601,2011-06-21 00:00:00,0
13602,2011-06-21 01:00:00,0
13603,2011-06-21 02:00:00,0
13604,2011-06-21 03:00:00,0
13605,2011-06-21 04:00:00,0
13606,2011-06-21 05:00:00,0
13607,2011-06-21 06:00:00,0
13608,2011-06-21 07:00:00,0
13609,2011-06-21 08:00:00,120
13610,2011-06-21 09:00:00,662
13611,2011-06-21 10:00:00,3760
13612,2011-06-21 11:00:00,-5165
13613,2011-06-21 12:00:00,1229
13614,2011-06-21 13:00:00,1376
13615,2011-06-21 14:00:00,2273
13616,2011-06-21 15:00:00,862
13617,2011-06-21 16:00:00,787
13618,2011-06-21 17:00:00,455
13619,2011-06-21 18:00:00,-3
13620,2011-06-21 19:00:00,0
13621,2011-06-21 20:00:00,0
13622,2011-06-21 21:00:00,0
13623,2011-06-21 22:00:00,0
13624,2011-06-21 23:00:00,0
13625,2011-06-22 00:00:00,0
13626,2011-06-22 01:00:00,0
13627,2011-06-22 02:00:00,0
13628,2011-06-22 03:00:00,0
13629,2011-06-22 04:00:00,0
13630,2011-06-22 05:00:00,0
13631,2011-06-22 06:00:00,0
13632,2011-06-22 07:00:00,0
13633,2011-06-22 08:00:00,91
13634,2011-06-22 09:00:00,0
13635,2011-06-22 10:00:00,3083
13636,2011-06-22 11:00:00,105
13637,2011-06-22 12:00:00,1119
13638,2011-06-22 13:00:00,1584
13639,2011-06-22 14:00:00,2320
13640,2011-06-22 15:00:00,922
13641,2011-06-22 16:00:00,373
13642,2011-06-22 17:00:00,159
13643,2011-06-22 18:00:00,0
13644,2011-06-22 19:00:00,0
13645,2011-06-22 20:00:00,0
13646,2011-06-22 21:00:00,0
13647,2011-06-22 22:00:00,0
13648,2011-06-22 23:00:00,0
13649,2011-06-23 00:00:00,0
13650,2011-06-23 01:00:00,0
13651,2011-06-23 02:00:00,0
13652,2011-06-23 03:00:00,0
13653,2011-06-23 04:00:00,0
13654,2011-06-23 05:00:00,0
13655,2011-06-23 06:00:00,0
13656,2011-06-23 07:00:00,0
13657,2011-06-23 08:00:00,0
13658,2011-06-23 09:00:00,2692
13659,2011-06-23 10:00:00,893
13660,2011-06-23 11:00:00,1315
13661,2011-06-23 12:00:00,768
13662,2011-06-23 13:00:00,1221
13663,2011-06-23 14:00:00,2137
13664,2011-06-23 15:00:00,1031
13665,2011-06-23 16:00:00,-197
13666,2011-06-23 17:00:00,417
13667,2011-06-23 18:00:00,528
13668,2011-06-23 19:00:00,726
13669,2011-06-23 20:00:00,0
13670,2011-06-23 21:00:00,0
13671,2011-06-23 22:00:00,0
13672,2011-06-23 23:00:00,0
13673,2011-06-24 00:00:00,0
13674,2011-06-24 01:00:00,0
13675,2011-06-24 02:00:00,0
13676,2011-06-24 03:00:00,0
13677,2011-06-24 04:00:00,0
13678,2011-06-24 05:00:00,0
13679,2011-06-24 06:00:00,0
13680,2011-06-24 07:00:00,0
13681,2011-06-24 08:00:00,92
13682,2011-06-24 09:00:00,1255
13683,2011-06-24 10:00:00,1108
13684,2011-06-24 11:00:00,363
13685,2011-06-24 12:00:00,305
13686,2011-06-24 13:00:00,561
13687,2011-06-24 14:00:00,1135
13688,2011-06-24 15:00:00,1801
13689,2011-06-24 16:00:00,1020
13690,2011-06-24 17:00:00,290
13691,2011-06-24 18:00:00,0
13692,2011-06-24 19:00:00,0
13693,2011-06-24 20:00:00,0
13694,2011-06-24 21:00:00,0
13695,2011-06-24 22:00:00,0
13696,2011-06-24 23:00:00,0
13697,2011-06-25 00:00:00,0
13698,2011-06-25 01:00:00,0
13699,2011-06-25 02:00:00,0
13700,2011-06-25 03:00:00,0
13701,2011-06-25 04:00:00,0
13702,2011-06-25 05:00:00,0
13703,2011-06-25 06:00:00,0
13704,2011-06-25 07:00:00,0
13705,2011-06-25 08:00:00,0
13706,2011-06-25 09:00:00,0
13707,2011-06-25 10:00:00,0
13708,2011-06-25 11:00:00,0
13709,2011-06-25 12:00:00,0
13710,2011-06-25 13:00:00,0
13711,2011-06-25 14:00:00,0
13712,2011-06-25 15:00:00,0
13713,2011-06-25 16:00:00,0
13714,2011-06-25 17:00:00,0
13715,2011-06-25 18:00:00,0
13716,2011-06-25 19:00:00,0
13717,2011-06-25 20:00:00,0
13718,2011-06-25 21:00:00,0
13719,2011-06-25 22:00:00,0
13720,2011-06-25 23:00:00,0
13721,2011-06-26 00:00:00,0
13722,2011-06-26 01:00:00,0
13723,2011-06-26 02:00:00,0
13724,2011-06-26 03:00:00,0
13725,2011-06-26 04:00:00,0
13726,2011-06-26 05:00:00,0
13727,2011-06-26 06:00:00,0
13728,2011-06-26 07:00:00,0
13729,2011-06-26 08:00:00,0
13730,2011-06-26 09:00:00,0
13731,2011-06-26 10:00:00,574
13732,2011-06-26 11:00:00,956
13733,2011-06-26 12:00:00,175
13734,2011-06-26 13:00:00,675
13735,2011-06-26 14:00:00,478
13736,2011-06-26 15:00:00,-26
13737,2011-06-26 16:00:00,0
13738,2011-06-26 17:00:00,0
13739,2011-06-26 18:00:00,0
13740,2011-06-26 19:00:00,0
13741,2011-06-26 20:00:00,0
13742,2011-06-26 21:00:00,0
13743,2011-06-26 22:00:00,0
13744,2011-06-26 23:00:00,0
13745,2011-06-27 00:00:00,0
13746,2011-06-27 01:00:00,0
13747,2011-06-27 02:00:00,0
13748,2011-06-27 03:00:00,0
13749,2011-06-27 04:00:00,0
13750,2011-06-27 05:00:00,0
13751,2011-06-27 06:00:00,0
13752,2011-06-27 07:00:00,0
13753,2011-06-27 08:00:00,302
13754,2011-06-27 09:00:00,672
13755,2011-06-27 10:00:00,1298
13756,2011-06-27 11:00:00,52
13757,2011-06-27 12:00:00,3410
13758,2011-06-27 13:00:00,541
13759,2011-06-27 14:00:00,213
13760,2011-06-27 15:00:00,1164
13761,2011-06-27 16:00:00,431
13762,2011-06-27 17:00:00,-42
13763,2011-06-27 18:00:00,0
13764,2011-06-27 19:00:00,0
13765,2011-06-27 20:00:00,0
13766,2011-06-27 21:00:00,0
13767,2011-06-27 22:00:00,0
13768,2011-06-27 23:00:00,0
13769,2011-06-28 00:00:00,0
13770,2011-06-28 01:00:00,0
13771,2011-06-28 02:00:00,0
13772,2011-06-28 03:00:00,0
13773,2011-06-28 04:00:00,0
13774,2011-06-28 05:00:00,0
13775,2011-06-28 06:00:00,0
13776,2011-06-28 07:00:00,0
13777,2011-06-28 08:00:00,336
13778,2011-06-28 09:00:00,50
13779,2011-06-28 10:00:00,755
13780,2011-06-28 11:00:00,1340
13781,2011-06-28 12:00:00,661
13782,2011-06-28 13:00:00,1037
13783,2011-06-28 14:00:00,1576
13784,2011-06-28 15:00:00,2903
13785,2011-06-28 16:00:00,-1469
13786,2011-06-28 17:00:00,262
13787,2011-06-28 18:00:00,0
13788,2011-06-28 19:00:00,0
13789,2011-06-28 20:00:00,0
13790,2011-06-28 21:00:00,0
13791,2011-06-28 22:00:00,0
13792,2011-06-28 23:00:00,0
13793,2011-06-29 00:00:00,0
13794,2011-06-29 01:00:00,0
13795,2011-06-29 02:00:00,0
13796,2011-06-29 03:00:00,0
13797,2011-06-29 04:00:00,0
13798,2011-06-29 05:00:00,0
13799,2011-06-29 06:00:00,0
13800,2011-06-29 07:00:00,0
13801,2011-06-29 08:00:00,147
13802,2011-06-29 09:00:00,604
13803,2011-06-29 10:00:00,722
13804,2011-06-29 11:00:00,400
13805,2011-06-29 12:00:00,690
13806,2011-06-29 13:00:00,730
13807,2011-06-29 14:00:00,360
13808,2011-06-29 15:00:00,5168
13809,2011-06-29 16:00:00,62
13810,2011-06-29 17:00:00,0
13811,2011-06-29 18:00:00,0
13812,2011-06-29 19:00:00,0
13813,2011-06-29 20:00:00,0
13814,2011-06-29 21:00:00,0
13815,2011-06-29 22:00:00,0
13816,2011-06-29 23:00:00,0
13817,2011-06-30 00:00:00,0
13818,2011-06-30 01:00:00,0
13819,2011-06-30 02:00:00,0
13820,2011-06-30 03:00:00,0
13821,2011-06-30 04:00:00,0
13822,2011-06-30 05:00:00,0
13823,2011-06-30 06:00:00,0
13824,2011-06-30 07:00:00,0
13825,2011-06-30 08:00:00,63
13826,2011-06-30 09:00:00,226
13827,2011-06-30 10:00:00,2657
13828,2011-06-30 11:00:00,5864
13829,2011-06-30 12:00:00,2667
13830,2011-06-30 13:00:00,1315
13831,2011-06-30 14:00:00,1503
13832,2011-06-30 15:00:00,2116
13833,2011-06-30 16:00:00,760
13834,2011-06-30 17:00:00,6
13835,2011-06-30 18:00:00,750
13836,2011-06-30 19:00:00,314
13837,2011-06-30 20:00:00,393
13838,2011-06-30 21:00:00,0
13839,2011-06-30 22:00:00,0
13840,2011-06-30 23:00:00,0
13841,2011-07-01 00:00:00,0
13842,2011-07-01 01:00:00,0
13843,2011-07-01 02:00:00,0
13844,2011-07-01 03:00:00,0
13845,2011-07-01 04:00:00,0
13846,2011-07-01 05:00:00,0
13847,2011-07-01 06:00:00,0
13848,2011-07-01 07:00:00,0
13849,2011-07-01 08:00:00,256
13850,2011-07-01 09:00:00,714
13851,2011-07-01 10:00:00,651
13852,2011-07-01 11:00:00,386
13853,2011-07-01 12:00:00,1273
13854,2011-07-01 13:00:00,521
13855,2011-07-01 14:00:00,994
13856,2011-07-01 15:00:00,359
13857,2011-07-01 16:00:00,0
13858,2011-07-01 17:00:00,120
13859,2011-07-01 18:00:00,0
13860,2011-07-01 19:00:00,0
13861,2011-07-01 20:00:00,0
13862,2011-07-01 21:00:00,0
13863,2011-07-01 22:00:00,0
13864,2011-07-01 23:00:00,0
13865,2011-07-02 00:00:00,0
13866,2011-07-02 01:00:00,0
13867,2011-07-02 02:00:00,0
13868,2011-07-02 03:00:00,0
13869,2011-07-02 04:00:00,0
13870,2011-07-02 05:00:00,0
13871,2011-07-02 06:00:00,0
13872,2011-07-02 07:00:00,0
13873,2011-07-02 08:00:00,0
13874,2011-07-02 09:00:00,0
13875,2011-07-02 10:00:00,0
13876,2011-07-02 11:00:00,0
13877,2011-07-02 12:00:00,0
13878,2011-07-02 13:00:00,0
13879,2011-07-02 14:00:00,0
13880,2011-07-02 15:00:00,0
13881,2011-07-02 16:00:00,0
13882,2011-07-02 17:00:00,0
13883,2011-07-02 18:00:00,0
13884,2011-07-02 19:00:00,0
13885,2011-07-02 20:00:00,0
13886,2011-07-02 21:00:00,0
13887,2011-07-02 22:00:00,0
13888,2011-07-02 23:00:00,0
13889,2011-07-03 00:00:00,0
13890,2011-07-03 01:00:00,0
13891,2011-07-03 02:00:00,0
13892,2011-07-03 03:00:00,0
13893,2011-07-03 04:00:00,0
13894,2011-07-03 05:00:00,0
13895,2011-07-03 06:00:00,0
13896,2011-07-03 07:00:00,0
13897,2011-07-03 08:00:00,0
13898,2011-07-03 09:00:00,0
13899,2011-07-03 10:00:00,410
13900,2011-07-03 11:00:00,351
13901,2011-07-03 12:00:00,997
13902,2011-07-03 13:00:00,617
13903,2011-07-03 14:00:00,171
13904,2011-07-03 15:00:00,394
13905,2011-07-03 16:00:00,95
13906,2011-07-03 17:00:00,0
13907,2011-07-03 18:00:00,0
13908,2011-07-03 19:00:00,0
13909,2011-07-03 20:00:00,0
13910,2011-07-03 21:00:00,0
13911,2011-07-03 22:00:00,0
13912,2011-07-03 23:00:00,0
13913,2011-07-04 00:00:00,0
13914,2011-07-04 01:00:00,0
13915,2011-07-04 02:00:00,0
13916,2011-07-04 03:00:00,0
13917,2011-07-04 04:00:00,0
13918,2011-07-04 05:00:00,0
13919,2011-07-04 06:00:00,0
13920,2011-07-04 07:00:00,0
13921,2011-07-04 08:00:00,0
13922,2011-07-04 09:00:00,0
13923,2011-07-04 10:00:00,4575
13924,2011-07-04 11:00:00,878
13925,2011-07-04 12:00:00,2061
13926,2011-07-04 13:00:00,1058
13927,2011-07-04 14:00:00,199
13928,2011-07-04 15:00:00,630
13929,2011-07-04 16:00:00,1947
13930,2011-07-04 17:00:00,0
13931,2011-07-04 18:00:00,0
13932,2011-07-04 19:00:00,0
13933,2011-07-04 20:00:00,0
13934,2011-07-04 21:00:00,0
13935,2011-07-04 22:00:00,0
13936,2011-07-04 23:00:00,0
13937,2011-07-05 00:00:00,0
13938,2011-07-05 01:00:00,0
13939,2011-07-05 02:00:00,0
13940,2011-07-05 03:00:00,0
13941,2011-07-05 04:00:00,0
13942,2011-07-05 05:00:00,0
13943,2011-07-05 06:00:00,0
13944,2011-07-05 07:00:00,0
13945,2011-07-05 08:00:00,0
13946,2011-07-05 09:00:00,2046
13947,2011-07-05 10:00:00,1865
13948,2011-07-05 11:00:00,971
13949,2011-07-05 12:00:00,2602
13950,2011-07-05 13:00:00,1807
13951,2011-07-05 14:00:00,2303
13952,2011-07-05 15:00:00,4931
13953,2011-07-05 16:00:00,3231
13954,2011-07-05 17:00:00,1208
13955,2011-07-05 18:00:00,0
13956,2011-07-05 19:00:00,0
13957,2011-07-05 20:00:00,0
13958,2011-07-05 21:00:00,0
13959,2011-07-05 22:00:00,0
13960,2011-07-05 23:00:00,0
13961,2011-07-06 00:00:00,0
13962,2011-07-06 01:00:00,0
13963,2011-07-06 02:00:00,0
13964,2011-07-06 03:00:00,0
13965,2011-07-06 04:00:00,0
13966,2011-07-06 05:00:00,0
13967,2011-07-06 06:00:00,0
13968,2011-07-06 07:00:00,0
13969,2011-07-06 08:00:00,0
13970,2011-07-06 09:00:00,703
13971,2011-07-06 10:00:00,3509
13972,2011-07-06 11:00:00,881
13973,2011-07-06 12:00:00,1802
13974,2011-07-06 13:00:00,1103
13975,2011-07-06 14:00:00,634
13976,2011-07-06 15:00:00,900
13977,2011-07-06 16:00:00,1957
13978,2011-07-06 17:00:00,873
13979,2011-07-06 18:00:00,0
13980,2011-07-06 19:00:00,0
13981,2011-07-06 20:00:00,0
13982,2011-07-06 21:00:00,0
13983,2011-07-06 22:00:00,0
13984,2011-07-06 23:00:00,0
13985,2011-07-07 00:00:00,0
13986,2011-07-07 01:00:00,0
13987,2011-07-07 02:00:00,0
13988,2011-07-07 03:00:00,0
13989,2011-07-07 04:00:00,0
13990,2011-07-07 05:00:00,0
13991,2011-07-07 06:00:00,0
13992,2011-07-07 07:00:00,0
13993,2011-07-07 08:00:00,207
13994,2011-07-07 09:00:00,0
13995,2011-07-07 10:00:00,1685
13996,2011-07-07 11:00:00,1267
13997,2011-07-07 12:00:00,3880
13998,2011-07-07 13:00:00,2055
13999,2011-07-07 14:00:00,2403
14000,2011-07-07 15:00:00,1881
14001,2011-07-07 16:00:00,1722
14002,2011-07-07 17:00:00,-249
14003,2011-07-07 18:00:00,1245
14004,2011-07-07 19:00:00,609
14005,2011-07-07 20:00:00,98
14006,2011-07-07 21:00:00,0
14007,2011-07-07 22:00:00,0
14008,2011-07-07 23:00:00,0
14009,2011-07-08 00:00:00,0
14010,2011-07-08 01:00:00,0
14011,2011-07-08 02:00:00,0
14012,2011-07-08 03:00:00,0
14013,2011-07-08 04:00:00,0
14014,2011-07-08 05:00:00,0
14015,2011-07-08 06:00:00,0
14016,2011-07-08 07:00:00,0
14017,2011-07-08 08:00:00,278
14018,2011-07-08 09:00:00,449
14019,2011-07-08 10:00:00,-514
14020,2011-07-08 11:00:00,303
14021,2011-07-08 12:00:00,1488
14022,2011-07-08 13:00:00,3831
14023,2011-07-08 14:00:00,458
14024,2011-07-08 15:00:00,1306
14025,2011-07-08 16:00:00,62
14026,2011-07-08 17:00:00,40
14027,2011-07-08 18:00:00,0
14028,2011-07-08 19:00:00,0
14029,2011-07-08 20:00:00,0
14030,2011-07-08 21:00:00,0
14031,2011-07-08 22:00:00,0
14032,2011-07-08 23:00:00,0
14033,2011-07-09 00:00:00,0
14034,2011-07-09 01:00:00,0
14035,2011-07-09 02:00:00,0
14036,2011-07-09 03:00:00,0
14037,2011-07-09 04:00:00,0
14038,2011-07-09 05:00:00,0
14039,2011-07-09 06:00:00,0
14040,2011-07-09 07:00:00,0
14041,2011-07-09 08:00:00,0
14042,2011-07-09 09:00:00,0
14043,2011-07-09 10:00:00,0
14044,2011-07-09 11:00:00,0
14045,2011-07-09 12:00:00,0
14046,2011-07-09 13:00:00,0
14047,2011-07-09 14:00:00,0
14048,2011-07-09 15:00:00,0
14049,2011-07-09 16:00:00,0
14050,2011-07-09 17:00:00,0
14051,2011-07-09 18:00:00,0
14052,2011-07-09 19:00:00,0
14053,2011-07-09 20:00:00,0
14054,2011-07-09 21:00:00,0
14055,2011-07-09 22:00:00,0
14056,2011-07-09 23:00:00,0
14057,2011-07-10 00:00:00,0
14058,2011-07-10 01:00:00,0
14059,2011-07-10 02:00:00,0
14060,2011-07-10 03:00:00,0
14061,2011-07-10 04:00:00,0
14062,2011-07-10 05:00:00,0
14063,2011-07-10 06:00:00,0
14064,2011-07-10 07:00:00,0
14065,2011-07-10 08:00:00,0
14066,2011-07-10 09:00:00,0
14067,2011-07-10 10:00:00,226
14068,2011-07-10 11:00:00,352
14069,2011-07-10 12:00:00,1016
14070,2011-07-10 13:00:00,520
14071,2011-07-10 14:00:00,415
